"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2007"	"2007"	30	129295	23.2
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2008"	"2008"	24	130249	18.4
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2009"	"2009"	41	132561	30.9
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2010"	"2010"	34	134998	25.2
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2011"	"2011"	33	138992	23.7
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2007"	"2007"	39	121602	32.1
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2008"	"2008"	53	122916	43.1
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2009"	"2009"	38	123335	30.8
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2010"	"2010"	20	123442	16.2
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2011"	"2011"	32	123520	25.9
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2007"	"2007"	12	83904	Unreliable
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2008"	"2008"	12	87673	Unreliable
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2009"	"2009"	11	91895	Unreliable
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2010"	"2010"	14	95532	Unreliable
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2011"	"2011"	17	101253	Unreliable
	"Utah County, UT"	"49049"	"15-24 years"	"15-24"	"2007"	"2007"	16	106692	Unreliable
	"Utah County, UT"	"49049"	"15-24 years"	"15-24"	"2010"	"2010"	14	106568	Unreliable
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2007"	"2007"	21	77246	27.2
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2008"	"2008"	17	82164	Unreliable
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2009"	"2009"	20	85982	23.3
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2010"	"2010"	20	88102	22.7
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2011"	"2011"	22	85511	25.7
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2007"	"2007"	12	49223	Unreliable
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2008"	"2008"	13	51509	Unreliable
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2009"	"2009"	14	54181	Unreliable
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2011"	"2011"	20	59021	33.9
	"Utah County, UT"	"49049"	"45-54 years"	"45-54"	"2009"	"2009"	13	42430	Unreliable
	"Utah County, UT"	"49049"	"45-54 years"	"45-54"	"2010"	"2010"	11	43278	Unreliable
	"Utah County, UT"	"49049"	"45-54 years"	"45-54"	"2011"	"2011"	18	43786	Unreliable
	"Weber County, UT"	"49057"	"25-34 years"	"25-34"	"2009"	"2009"	11	36029	Unreliable
	"Weber County, UT"	"49057"	"45-54 years"	"45-54"	"2008"	"2008"	15	28043	Unreliable
	"Weber County, UT"	"49057"	"45-54 years"	"45-54"	"2011"	"2011"	20	28095	71.2
	"Fairfax County, VA"	"51059"	"15-24 years"	"15-24"	"2008"	"2008"	10	128232	Unreliable
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2007"	"2007"	10	145129	Unreliable
	"Fairfax County, VA"	"51059"	"45-54 years"	"45-54"	"2007"	"2007"	12	168119	Unreliable
	"Fairfax County, VA"	"51059"	"45-54 years"	"45-54"	"2008"	"2008"	10	170519	Unreliable
	"Fairfax County, VA"	"51059"	"45-54 years"	"45-54"	"2011"	"2011"	13	174522	Unreliable
	"Henrico County, VA"	"51087"	"35-44 years"	"35-44"	"2011"	"2011"	10	43433	Unreliable
	"Norfolk city, VA"	"51710"	"35-44 years"	"35-44"	"2007"	"2007"	13	29163	Unreliable
	"Virginia Beach city, VA"	"51810"	"25-34 years"	"25-34"	"2007"	"2007"	12	64365	Unreliable
	"Virginia Beach city, VA"	"51810"	"45-54 years"	"45-54"	"2007"	"2007"	10	63702	Unreliable
	"Virginia Beach city, VA"	"51810"	"45-54 years"	"45-54"	"2011"	"2011"	10	64320	Unreliable
	"Clark County, WA"	"53011"	"25-34 years"	"25-34"	"2008"	"2008"	12	54267	Unreliable
	"Clark County, WA"	"53011"	"25-34 years"	"25-34"	"2009"	"2009"	12	54668	Unreliable
	"Clark County, WA"	"53011"	"25-34 years"	"25-34"	"2011"	"2011"	11	55740	Unreliable
	"Clark County, WA"	"53011"	"35-44 years"	"35-44"	"2008"	"2008"	12	60207	Unreliable
	"Clark County, WA"	"53011"	"35-44 years"	"35-44"	"2011"	"2011"	12	60008	Unreliable
	"Clark County, WA"	"53011"	"45-54 years"	"45-54"	"2007"	"2007"	16	60430	Unreliable
	"Clark County, WA"	"53011"	"45-54 years"	"45-54"	"2008"	"2008"	13	61163	Unreliable
	"Clark County, WA"	"53011"	"45-54 years"	"45-54"	"2009"	"2009"	17	61689	Unreliable
	"King County, WA"	"53033"	"15-24 years"	"15-24"	"2007"	"2007"	18	240952	Unreliable
	"King County, WA"	"53033"	"15-24 years"	"15-24"	"2008"	"2008"	11	244970	Unreliable
	"King County, WA"	"53033"	"15-24 years"	"15-24"	"2009"	"2009"	11	248229	Unreliable
	"King County, WA"	"53033"	"15-24 years"	"15-24"	"2010"	"2010"	17	247336	Unreliable
	"King County, WA"	"53033"	"15-24 years"	"15-24"	"2011"	"2011"	12	246002	Unreliable
	"King County, WA"	"53033"	"25-34 years"	"25-34"	"2007"	"2007"	29	296537	9.8
	"King County, WA"	"53033"	"25-34 years"	"25-34"	"2008"	"2008"	26	303796	8.6
	"King County, WA"	"53033"	"25-34 years"	"25-34"	"2009"	"2009"	25	310968	8.0
	"King County, WA"	"53033"	"25-34 years"	"25-34"	"2010"	"2010"	26	312717	8.3
	"King County, WA"	"53033"	"25-34 years"	"25-34"	"2011"	"2011"	30	324105	9.3
	"King County, WA"	"53033"	"35-44 years"	"35-44"	"2007"	"2007"	48	299519	16.0
	"King County, WA"	"53033"	"35-44 years"	"35-44"	"2008"	"2008"	38	297405	12.8
	"King County, WA"	"53033"	"35-44 years"	"35-44"	"2009"	"2009"	39	296804	13.1
	"King County, WA"	"53033"	"35-44 years"	"35-44"	"2010"	"2010"	34	296790	11.5
	"King County, WA"	"53033"	"35-44 years"	"35-44"	"2011"	"2011"	37	299581	12.4
	"King County, WA"	"53033"	"45-54 years"	"45-54"	"2007"	"2007"	59	286395	20.6
	"King County, WA"	"53033"	"45-54 years"	"45-54"	"2008"	"2008"	68	288533	23.6
	"King County, WA"	"53033"	"45-54 years"	"45-54"	"2009"	"2009"	51	290781	17.5
	"King County, WA"	"53033"	"45-54 years"	"45-54"	"2010"	"2010"	58	291132	19.9
	"King County, WA"	"53033"	"45-54 years"	"45-54"	"2011"	"2011"	51	290338	17.6
	"King County, WA"	"53033"	"55-64 years"	"55-64"	"2007"	"2007"	27	203306	13.3
	"King County, WA"	"53033"	"55-64 years"	"55-64"	"2008"	"2008"	30	210648	14.2
	"King County, WA"	"53033"	"55-64 years"	"55-64"	"2009"	"2009"	34	220289	15.4
	"King County, WA"	"53033"	"55-64 years"	"55-64"	"2010"	"2010"	36	228217	15.8
	"King County, WA"	"53033"	"55-64 years"	"55-64"	"2011"	"2011"	32	239495	13.4
	"Kitsap County, WA"	"53035"	"45-54 years"	"45-54"	"2009"	"2009"	10	38945	Unreliable
	"Pierce County, WA"	"53053"	"25-34 years"	"25-34"	"2007"	"2007"	25	104773	23.9
	"Pierce County, WA"	"53053"	"25-34 years"	"25-34"	"2008"	"2008"	17	108903	Unreliable
	"Pierce County, WA"	"53053"	"25-34 years"	"25-34"	"2009"	"2009"	16	112019	Unreliable
	"Pierce County, WA"	"53053"	"25-34 years"	"25-34"	"2010"	"2010"	15	112050	Unreliable
	"Pierce County, WA"	"53053"	"25-34 years"	"25-34"	"2011"	"2011"	22	116927	18.8
	"Pierce County, WA"	"53053"	"35-44 years"	"35-44"	"2007"	"2007"	16	113352	Unreliable
	"Pierce County, WA"	"53053"	"35-44 years"	"35-44"	"2008"	"2008"	22	111572	19.7
	"Pierce County, WA"	"53053"	"35-44 years"	"35-44"	"2009"	"2009"	18	109947	Unreliable
	"Pierce County, WA"	"53053"	"35-44 years"	"35-44"	"2010"	"2010"	15	108427	Unreliable
	"Pierce County, WA"	"53053"	"35-44 years"	"35-44"	"2011"	"2011"	22	106503	20.7
	"Pierce County, WA"	"53053"	"45-54 years"	"45-54"	"2007"	"2007"	28	116881	24.0
	"Pierce County, WA"	"53053"	"45-54 years"	"45-54"	"2008"	"2008"	30	118177	25.4
	"Pierce County, WA"	"53053"	"45-54 years"	"45-54"	"2009"	"2009"	20	119150	16.8
	"Pierce County, WA"	"53053"	"45-54 years"	"45-54"	"2010"	"2010"	24	118943	20.2
	"Pierce County, WA"	"53053"	"45-54 years"	"45-54"	"2011"	"2011"	23	116721	19.7
	"Pierce County, WA"	"53053"	"55-64 years"	"55-64"	"2007"	"2007"	10	82171	Unreliable
	"Pierce County, WA"	"53053"	"55-64 years"	"55-64"	"2008"	"2008"	16	85271	Unreliable
	"Pierce County, WA"	"53053"	"55-64 years"	"55-64"	"2009"	"2009"	21	88490	23.7
	"Pierce County, WA"	"53053"	"55-64 years"	"55-64"	"2010"	"2010"	16	91448	Unreliable
	"Pierce County, WA"	"53053"	"55-64 years"	"55-64"	"2011"	"2011"	23	95759	24.0
	"Snohomish County, WA"	"53061"	"15-24 years"	"15-24"	"2011"	"2011"	13	93380	Unreliable
	"Snohomish County, WA"	"53061"	"25-34 years"	"25-34"	"2007"	"2007"	14	93173	Unreliable
	"Snohomish County, WA"	"53061"	"25-34 years"	"25-34"	"2008"	"2008"	17	95874	Unreliable
	"Snohomish County, WA"	"53061"	"25-34 years"	"25-34"	"2009"	"2009"	19	98123	Unreliable
	"Snohomish County, WA"	"53061"	"25-34 years"	"25-34"	"2010"	"2010"	11	99203	Unreliable
	"Snohomish County, WA"	"53061"	"25-34 years"	"25-34"	"2011"	"2011"	23	101110	22.7
	"Snohomish County, WA"	"53061"	"35-44 years"	"35-44"	"2007"	"2007"	23	108632	21.2
	"Snohomish County, WA"	"53061"	"35-44 years"	"35-44"	"2008"	"2008"	26	106578	24.4
	"Snohomish County, WA"	"53061"	"35-44 years"	"35-44"	"2009"	"2009"	24	105294	22.8
	"Snohomish County, WA"	"53061"	"35-44 years"	"35-44"	"2010"	"2010"	22	104474	21.1
	"Snohomish County, WA"	"53061"	"35-44 years"	"35-44"	"2011"	"2011"	32	103942	30.8
	"Snohomish County, WA"	"53061"	"45-54 years"	"45-54"	"2007"	"2007"	28	110381	25.4
	"Snohomish County, WA"	"53061"	"45-54 years"	"45-54"	"2008"	"2008"	38	112290	33.8
	"Snohomish County, WA"	"53061"	"45-54 years"	"45-54"	"2009"	"2009"	33	113725	29.0
	"Snohomish County, WA"	"53061"	"45-54 years"	"45-54"	"2010"	"2010"	23	114411	20.1
	"Snohomish County, WA"	"53061"	"45-54 years"	"45-54"	"2011"	"2011"	36	113690	31.7
	"Snohomish County, WA"	"53061"	"55-64 years"	"55-64"	"2007"	"2007"	10	72774	Unreliable
	"Snohomish County, WA"	"53061"	"55-64 years"	"55-64"	"2008"	"2008"	10	76818	Unreliable
	"Snohomish County, WA"	"53061"	"55-64 years"	"55-64"	"2009"	"2009"	15	81152	Unreliable
	"Snohomish County, WA"	"53061"	"55-64 years"	"55-64"	"2010"	"2010"	14	84583	Unreliable
	"Snohomish County, WA"	"53061"	"55-64 years"	"55-64"	"2011"	"2011"	32	89756	35.7
	"Spokane County, WA"	"53063"	"25-34 years"	"25-34"	"2007"	"2007"	10	58377	Unreliable
	"Spokane County, WA"	"53063"	"25-34 years"	"25-34"	"2008"	"2008"	11	60021	Unreliable
	"Spokane County, WA"	"53063"	"25-34 years"	"25-34"	"2011"	"2011"	11	63897	Unreliable
	"Spokane County, WA"	"53063"	"35-44 years"	"35-44"	"2009"	"2009"	12	58395	Unreliable
	"Spokane County, WA"	"53063"	"45-54 years"	"45-54"	"2007"	"2007"	15	68082	Unreliable
	"Spokane County, WA"	"53063"	"45-54 years"	"45-54"	"2009"	"2009"	12	68272	Unreliable
	"Spokane County, WA"	"53063"	"45-54 years"	"45-54"	"2010"	"2010"	18	67825	Unreliable
	"Thurston County, WA"	"53067"	"45-54 years"	"45-54"	"2009"	"2009"	13	37127	Unreliable
	"Thurston County, WA"	"53067"	"45-54 years"	"45-54"	"2011"	"2011"	12	36323	Unreliable
	"Cabell County, WV"	"54011"	"25-34 years"	"25-34"	"2011"	"2011"	10	12803	Unreliable
	"Cabell County, WV"	"54011"	"35-44 years"	"35-44"	"2011"	"2011"	13	11486	Unreliable
	"Cabell County, WV"	"54011"	"45-54 years"	"45-54"	"2007"	"2007"	12	13271	Unreliable
	"Cabell County, WV"	"54011"	"45-54 years"	"45-54"	"2010"	"2010"	10	12844	Unreliable
	"Kanawha County, WV"	"54039"	"25-34 years"	"25-34"	"2008"	"2008"	10	24127	Unreliable
	"Kanawha County, WV"	"54039"	"25-34 years"	"25-34"	"2010"	"2010"	14	23977	Unreliable
	"Kanawha County, WV"	"54039"	"25-34 years"	"25-34"	"2011"	"2011"	15	24147	Unreliable
	"Kanawha County, WV"	"54039"	"35-44 years"	"35-44"	"2011"	"2011"	15	23446	Unreliable
	"Kanawha County, WV"	"54039"	"45-54 years"	"45-54"	"2008"	"2008"	16	30456	Unreliable
	"Kanawha County, WV"	"54039"	"45-54 years"	"45-54"	"2011"	"2011"	16	28607	Unreliable
	"Logan County, WV"	"54045"	"35-44 years"	"35-44"	"2010"	"2010"	10	4977	Unreliable
	"Mercer County, WV"	"54055"	"35-44 years"	"35-44"	"2010"	"2010"	11	7526	Unreliable
	"Mercer County, WV"	"54055"	"35-44 years"	"35-44"	"2011"	"2011"	17	7499	Unreliable
	"Mercer County, WV"	"54055"	"45-54 years"	"45-54"	"2011"	"2011"	13	8362	Unreliable
	"Raleigh County, WV"	"54081"	"25-34 years"	"25-34"	"2010"	"2010"	13	10082	Unreliable
	"Raleigh County, WV"	"54081"	"25-34 years"	"25-34"	"2011"	"2011"	13	10118	Unreliable
	"Raleigh County, WV"	"54081"	"35-44 years"	"35-44"	"2010"	"2010"	10	10357	Unreliable
	"Raleigh County, WV"	"54081"	"35-44 years"	"35-44"	"2011"	"2011"	16	10450	Unreliable
	"Raleigh County, WV"	"54081"	"45-54 years"	"45-54"	"2010"	"2010"	13	11210	Unreliable
	"Raleigh County, WV"	"54081"	"45-54 years"	"45-54"	"2011"	"2011"	18	10835	Unreliable
	"Wyoming County, WV"	"54109"	"45-54 years"	"45-54"	"2010"	"2010"	10	3667	Unreliable
	"Dane County, WI"	"55025"	"25-34 years"	"25-34"	"2008"	"2008"	11	74529	Unreliable
	"Dane County, WI"	"55025"	"25-34 years"	"25-34"	"2009"	"2009"	10	77246	Unreliable
	"Dane County, WI"	"55025"	"25-34 years"	"25-34"	"2010"	"2010"	11	78853	Unreliable
	"Dane County, WI"	"55025"	"25-34 years"	"25-34"	"2011"	"2011"	23	79387	29.0
	"Dane County, WI"	"55025"	"35-44 years"	"35-44"	"2007"	"2007"	11	67200	Unreliable
	"Dane County, WI"	"55025"	"35-44 years"	"35-44"	"2008"	"2008"	10	66070	Unreliable
	"Dane County, WI"	"55025"	"35-44 years"	"35-44"	"2011"	"2011"	10	64096	Unreliable
	"Dane County, WI"	"55025"	"45-54 years"	"45-54"	"2007"	"2007"	10	68158	Unreliable
	"Dane County, WI"	"55025"	"45-54 years"	"45-54"	"2010"	"2010"	14	68809	Unreliable
	"Dane County, WI"	"55025"	"45-54 years"	"45-54"	"2011"	"2011"	12	68087	Unreliable
	"Kenosha County, WI"	"55059"	"25-34 years"	"25-34"	"2010"	"2010"	11	20873	Unreliable
	"Kenosha County, WI"	"55059"	"45-54 years"	"45-54"	"2007"	"2007"	13	24847	Unreliable
	"Milwaukee County, WI"	"55079"	"15-24 years"	"15-24"	"2007"	"2007"	11	143747	Unreliable
	"Milwaukee County, WI"	"55079"	"15-24 years"	"15-24"	"2008"	"2008"	11	145129	Unreliable
	"Milwaukee County, WI"	"55079"	"15-24 years"	"15-24"	"2011"	"2011"	11	144550	Unreliable
	"Milwaukee County, WI"	"55079"	"25-34 years"	"25-34"	"2007"	"2007"	22	141319	15.6
	"Milwaukee County, WI"	"55079"	"25-34 years"	"25-34"	"2008"	"2008"	24	142713	16.8
	"Milwaukee County, WI"	"55079"	"25-34 years"	"25-34"	"2009"	"2009"	31	145112	21.4
	"Milwaukee County, WI"	"55079"	"25-34 years"	"25-34"	"2010"	"2010"	27	146338	18.5
	"Milwaukee County, WI"	"55079"	"25-34 years"	"25-34"	"2011"	"2011"	28	150410	18.6
	"Milwaukee County, WI"	"55079"	"35-44 years"	"35-44"	"2007"	"2007"	36	123931	29.0
	"Milwaukee County, WI"	"55079"	"35-44 years"	"35-44"	"2008"	"2008"	42	121533	34.6
	"Milwaukee County, WI"	"55079"	"35-44 years"	"35-44"	"2009"	"2009"	31	119817	25.9
	"Milwaukee County, WI"	"55079"	"35-44 years"	"35-44"	"2010"	"2010"	17	119301	Unreliable
	"Milwaukee County, WI"	"55079"	"35-44 years"	"35-44"	"2011"	"2011"	26	118457	21.9
	"Milwaukee County, WI"	"55079"	"45-54 years"	"45-54"	"2007"	"2007"	32	128675	24.9
	"Milwaukee County, WI"	"55079"	"45-54 years"	"45-54"	"2008"	"2008"	30	128411	23.4
	"Milwaukee County, WI"	"55079"	"45-54 years"	"45-54"	"2009"	"2009"	37	128336	28.8
	"Milwaukee County, WI"	"55079"	"45-54 years"	"45-54"	"2010"	"2010"	44	127190	34.6
	"Milwaukee County, WI"	"55079"	"45-54 years"	"45-54"	"2011"	"2011"	40	125304	31.9
	"Milwaukee County, WI"	"55079"	"55-64 years"	"55-64"	"2007"	"2007"	10	90130	Unreliable
	"Milwaukee County, WI"	"55079"	"55-64 years"	"55-64"	"2008"	"2008"	16	93254	Unreliable
	"Milwaukee County, WI"	"55079"	"55-64 years"	"55-64"	"2009"	"2009"	15	97451	Unreliable
	"Milwaukee County, WI"	"55079"	"55-64 years"	"55-64"	"2010"	"2010"	19	101119	Unreliable
	"Milwaukee County, WI"	"55079"	"55-64 years"	"55-64"	"2011"	"2011"	23	106133	21.7
	"Waukesha County, WI"	"55133"	"45-54 years"	"45-54"	"2010"	"2010"	10	68404	Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2017"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.6 (Other and unspecified"
"narcotics)"
"Year/Month: 2007; 2008; 2009; 2010; 2011"
"Group By: County; Ten-Year Age Groups; Year"
"Show Totals: Disabled"
"Show Zero Values: Disabled"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Jan 24, 2020 2:18:14 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Jan 24, 2020 2:18:14 PM"
"---"
Messages:
"1. The full results are too long to be displayed. Due to suppression constraints rows that are zero, suppressed or a total will"
"not be available."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Deaths for Allen Parish, Louisiana are under reported in years 2006 through 2008. See Caveats below for more information."
"---"
Caveats:
"1. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"2. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway"
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS"
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and"
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years"
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"5. Deaths for Allen Parish, Louisiana (FIPS code 22003] in years 2006 through 2008 are under reported due to problems with"
"registering the deaths with the Louisiana Vital Statistics Office."
"6. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"7. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"8. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"9. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"10. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age"
"groups, so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"11. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1 resident"
"population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"12. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"13. Changes to cause of death classification affect reporting trends. More information:"
