"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Bernalillo County, NM"	"35001"	"25-34 years"	"25-34"	"2017"	"2017"	31	101179	30.6
	"Bernalillo County, NM"	"35001"	"35-44 years"	"35-44"	"2012"	"2012"	25	83492	29.9
	"Bernalillo County, NM"	"35001"	"35-44 years"	"35-44"	"2013"	"2013"	27	83984	32.1
	"Bernalillo County, NM"	"35001"	"35-44 years"	"35-44"	"2014"	"2014"	30	84132	35.7
	"Bernalillo County, NM"	"35001"	"35-44 years"	"35-44"	"2015"	"2015"	29	84706	34.2
	"Bernalillo County, NM"	"35001"	"35-44 years"	"35-44"	"2016"	"2016"	30	84907	35.3
	"Bernalillo County, NM"	"35001"	"35-44 years"	"35-44"	"2017"	"2017"	19	85920	Unreliable
	"Bernalillo County, NM"	"35001"	"45-54 years"	"45-54"	"2012"	"2012"	34	91393	37.2
	"Bernalillo County, NM"	"35001"	"45-54 years"	"45-54"	"2013"	"2013"	33	89235	37.0
	"Bernalillo County, NM"	"35001"	"45-54 years"	"45-54"	"2014"	"2014"	24	87919	27.3
	"Bernalillo County, NM"	"35001"	"45-54 years"	"45-54"	"2015"	"2015"	40	86460	46.3
	"Bernalillo County, NM"	"35001"	"45-54 years"	"45-54"	"2016"	"2016"	22	85152	25.8
	"Bernalillo County, NM"	"35001"	"45-54 years"	"45-54"	"2017"	"2017"	29	83215	34.8
	"Bernalillo County, NM"	"35001"	"55-64 years"	"55-64"	"2012"	"2012"	22	83649	26.3
	"Bernalillo County, NM"	"35001"	"55-64 years"	"55-64"	"2013"	"2013"	17	84506	Unreliable
	"Bernalillo County, NM"	"35001"	"55-64 years"	"55-64"	"2014"	"2014"	24	85701	28.0
	"Bernalillo County, NM"	"35001"	"55-64 years"	"55-64"	"2015"	"2015"	22	86929	25.3
	"Bernalillo County, NM"	"35001"	"55-64 years"	"55-64"	"2016"	"2016"	22	88345	24.9
	"Bernalillo County, NM"	"35001"	"55-64 years"	"55-64"	"2017"	"2017"	24	88514	27.1
	"Bernalillo County, NM"	"35001"	"65-74 years"	"65-74"	"2014"	"2014"	10	55606	Unreliable
	"Rio Arriba County, NM"	"35039"	"25-34 years"	"25-34"	"2014"	"2014"	10	4569	Unreliable
	"Rio Arriba County, NM"	"35039"	"35-44 years"	"35-44"	"2012"	"2012"	11	4746	Unreliable
	"Rio Arriba County, NM"	"35039"	"35-44 years"	"35-44"	"2014"	"2014"	10	4583	Unreliable
	"Sandoval County, NM"	"35043"	"35-44 years"	"35-44"	"2014"	"2014"	11	17525	Unreliable
	"Santa Fe County, NM"	"35049"	"25-34 years"	"25-34"	"2014"	"2014"	11	16739	Unreliable
	"Santa Fe County, NM"	"35049"	"25-34 years"	"25-34"	"2016"	"2016"	11	16538	Unreliable
	"Santa Fe County, NM"	"35049"	"25-34 years"	"25-34"	"2017"	"2017"	11	16688	Unreliable
	"Santa Fe County, NM"	"35049"	"35-44 years"	"35-44"	"2012"	"2012"	11	17774	Unreliable
	"Santa Fe County, NM"	"35049"	"35-44 years"	"35-44"	"2014"	"2014"	10	17438	Unreliable
	"Santa Fe County, NM"	"35049"	"35-44 years"	"35-44"	"2015"	"2015"	10	17244	Unreliable
	"Santa Fe County, NM"	"35049"	"45-54 years"	"45-54"	"2013"	"2013"	10	20830	Unreliable
	"Santa Fe County, NM"	"35049"	"45-54 years"	"45-54"	"2015"	"2015"	10	19870	Unreliable
	"Albany County, NY"	"36001"	"25-34 years"	"25-34"	"2014"	"2014"	10	40087	Unreliable
	"Bronx County, NY"	"36005"	"15-24 years"	"15-24"	"2016"	"2016"	10	216810	Unreliable
	"Bronx County, NY"	"36005"	"25-34 years"	"25-34"	"2012"	"2012"	20	208045	9.6
	"Bronx County, NY"	"36005"	"25-34 years"	"25-34"	"2013"	"2013"	19	213332	Unreliable
	"Bronx County, NY"	"36005"	"25-34 years"	"25-34"	"2014"	"2014"	16	220682	Unreliable
	"Bronx County, NY"	"36005"	"25-34 years"	"25-34"	"2015"	"2015"	32	227174	14.1
	"Bronx County, NY"	"36005"	"25-34 years"	"25-34"	"2016"	"2016"	23	231762	9.9
	"Bronx County, NY"	"36005"	"25-34 years"	"25-34"	"2017"	"2017"	41	237371	17.3
	"Bronx County, NY"	"36005"	"35-44 years"	"35-44"	"2012"	"2012"	29	183388	15.8
	"Bronx County, NY"	"36005"	"35-44 years"	"35-44"	"2013"	"2013"	23	182263	12.6
	"Bronx County, NY"	"36005"	"35-44 years"	"35-44"	"2014"	"2014"	20	184548	10.8
	"Bronx County, NY"	"36005"	"35-44 years"	"35-44"	"2015"	"2015"	24	185942	12.9
	"Bronx County, NY"	"36005"	"35-44 years"	"35-44"	"2016"	"2016"	48	184440	26.0
	"Bronx County, NY"	"36005"	"35-44 years"	"35-44"	"2017"	"2017"	39	186492	20.9
	"Bronx County, NY"	"36005"	"45-54 years"	"45-54"	"2012"	"2012"	49	187528	26.1
	"Bronx County, NY"	"36005"	"45-54 years"	"45-54"	"2013"	"2013"	42	189619	22.1
	"Bronx County, NY"	"36005"	"45-54 years"	"45-54"	"2014"	"2014"	36	190596	18.9
	"Bronx County, NY"	"36005"	"45-54 years"	"45-54"	"2015"	"2015"	58	191591	30.3
	"Bronx County, NY"	"36005"	"45-54 years"	"45-54"	"2016"	"2016"	77	188361	40.9
	"Bronx County, NY"	"36005"	"45-54 years"	"45-54"	"2017"	"2017"	74	187199	39.5
	"Bronx County, NY"	"36005"	"55-64 years"	"55-64"	"2012"	"2012"	27	140769	19.2
	"Bronx County, NY"	"36005"	"55-64 years"	"55-64"	"2013"	"2013"	20	144621	13.8
	"Bronx County, NY"	"36005"	"55-64 years"	"55-64"	"2014"	"2014"	25	149433	16.7
	"Bronx County, NY"	"36005"	"55-64 years"	"55-64"	"2015"	"2015"	30	154231	19.5
	"Bronx County, NY"	"36005"	"55-64 years"	"55-64"	"2016"	"2016"	51	155879	32.7
	"Bronx County, NY"	"36005"	"55-64 years"	"55-64"	"2017"	"2017"	57	160364	35.5
	"Bronx County, NY"	"36005"	"65-74 years"	"65-74"	"2017"	"2017"	16	101400	Unreliable
	"Broome County, NY"	"36007"	"25-34 years"	"25-34"	"2016"	"2016"	20	21769	91.9
	"Broome County, NY"	"36007"	"35-44 years"	"35-44"	"2017"	"2017"	17	19508	Unreliable
	"Broome County, NY"	"36007"	"45-54 years"	"45-54"	"2016"	"2016"	13	24482	Unreliable
	"Broome County, NY"	"36007"	"45-54 years"	"45-54"	"2017"	"2017"	12	23288	Unreliable
	"Dutchess County, NY"	"36027"	"25-34 years"	"25-34"	"2012"	"2012"	12	32161	Unreliable
	"Dutchess County, NY"	"36027"	"25-34 years"	"25-34"	"2013"	"2013"	13	32711	Unreliable
	"Dutchess County, NY"	"36027"	"25-34 years"	"25-34"	"2014"	"2014"	11	33184	Unreliable
	"Dutchess County, NY"	"36027"	"25-34 years"	"25-34"	"2015"	"2015"	10	33465	Unreliable
	"Dutchess County, NY"	"36027"	"25-34 years"	"25-34"	"2016"	"2016"	14	33736	Unreliable
	"Dutchess County, NY"	"36027"	"25-34 years"	"25-34"	"2017"	"2017"	18	34569	Unreliable
	"Dutchess County, NY"	"36027"	"35-44 years"	"35-44"	"2013"	"2013"	11	35995	Unreliable
	"Dutchess County, NY"	"36027"	"35-44 years"	"35-44"	"2014"	"2014"	12	35040	Unreliable
	"Dutchess County, NY"	"36027"	"35-44 years"	"35-44"	"2015"	"2015"	11	34360	Unreliable
	"Dutchess County, NY"	"36027"	"35-44 years"	"35-44"	"2017"	"2017"	12	33971	Unreliable
	"Dutchess County, NY"	"36027"	"45-54 years"	"45-54"	"2012"	"2012"	15	49233	Unreliable
	"Dutchess County, NY"	"36027"	"45-54 years"	"45-54"	"2013"	"2013"	10	48661	Unreliable
	"Dutchess County, NY"	"36027"	"45-54 years"	"45-54"	"2015"	"2015"	15	46430	Unreliable
	"Dutchess County, NY"	"36027"	"45-54 years"	"45-54"	"2016"	"2016"	10	45179	Unreliable
	"Dutchess County, NY"	"36027"	"45-54 years"	"45-54"	"2017"	"2017"	18	43721	Unreliable
	"Dutchess County, NY"	"36027"	"55-64 years"	"55-64"	"2015"	"2015"	11	42395	Unreliable
	"Erie County, NY"	"36029"	"15-24 years"	"15-24"	"2014"	"2014"	18	128053	Unreliable
	"Erie County, NY"	"36029"	"15-24 years"	"15-24"	"2015"	"2015"	16	125382	Unreliable
	"Erie County, NY"	"36029"	"15-24 years"	"15-24"	"2016"	"2016"	17	123115	Unreliable
	"Erie County, NY"	"36029"	"15-24 years"	"15-24"	"2017"	"2017"	12	121345	Unreliable
	"Erie County, NY"	"36029"	"25-34 years"	"25-34"	"2012"	"2012"	14	115513	Unreliable
	"Erie County, NY"	"36029"	"25-34 years"	"25-34"	"2013"	"2013"	22	120226	18.3
	"Erie County, NY"	"36029"	"25-34 years"	"25-34"	"2014"	"2014"	25	124451	20.1
	"Erie County, NY"	"36029"	"25-34 years"	"25-34"	"2015"	"2015"	52	127482	40.8
	"Erie County, NY"	"36029"	"25-34 years"	"25-34"	"2016"	"2016"	49	129154	37.9
	"Erie County, NY"	"36029"	"25-34 years"	"25-34"	"2017"	"2017"	42	131815	31.9
	"Erie County, NY"	"36029"	"35-44 years"	"35-44"	"2012"	"2012"	13	106071	Unreliable
	"Erie County, NY"	"36029"	"35-44 years"	"35-44"	"2013"	"2013"	22	104156	21.1
	"Erie County, NY"	"36029"	"35-44 years"	"35-44"	"2014"	"2014"	14	102889	Unreliable
	"Erie County, NY"	"36029"	"35-44 years"	"35-44"	"2015"	"2015"	31	102032	30.4
	"Erie County, NY"	"36029"	"35-44 years"	"35-44"	"2016"	"2016"	40	101174	39.5
	"Erie County, NY"	"36029"	"35-44 years"	"35-44"	"2017"	"2017"	26	101964	25.5
	"Erie County, NY"	"36029"	"45-54 years"	"45-54"	"2012"	"2012"	15	136585	Unreliable
	"Erie County, NY"	"36029"	"45-54 years"	"45-54"	"2013"	"2013"	24	133128	18.0
	"Erie County, NY"	"36029"	"45-54 years"	"45-54"	"2014"	"2014"	27	130346	20.7
	"Erie County, NY"	"36029"	"45-54 years"	"45-54"	"2015"	"2015"	44	127589	34.5
	"Erie County, NY"	"36029"	"45-54 years"	"45-54"	"2016"	"2016"	26	124596	20.9
	"Erie County, NY"	"36029"	"45-54 years"	"45-54"	"2017"	"2017"	36	121262	29.7
	"Erie County, NY"	"36029"	"55-64 years"	"55-64"	"2014"	"2014"	17	128382	Unreliable
	"Erie County, NY"	"36029"	"55-64 years"	"55-64"	"2015"	"2015"	19	130525	Unreliable
	"Erie County, NY"	"36029"	"55-64 years"	"55-64"	"2016"	"2016"	26	131729	19.7
	"Erie County, NY"	"36029"	"55-64 years"	"55-64"	"2017"	"2017"	15	132919	Unreliable
	"Kings County, NY"	"36047"	"15-24 years"	"15-24"	"2012"	"2012"	15	356651	Unreliable
	"Kings County, NY"	"36047"	"15-24 years"	"15-24"	"2013"	"2013"	10	346402	Unreliable
	"Kings County, NY"	"36047"	"15-24 years"	"15-24"	"2014"	"2014"	15	339140	Unreliable
	"Kings County, NY"	"36047"	"15-24 years"	"15-24"	"2016"	"2016"	13	320624	Unreliable
	"Kings County, NY"	"36047"	"15-24 years"	"15-24"	"2017"	"2017"	15	312866	Unreliable
	"Kings County, NY"	"36047"	"25-34 years"	"25-34"	"2012"	"2012"	31	449298	6.9
	"Kings County, NY"	"36047"	"25-34 years"	"25-34"	"2013"	"2013"	17	461227	Unreliable
	"Kings County, NY"	"36047"	"25-34 years"	"25-34"	"2014"	"2014"	31	472473	6.6
	"Kings County, NY"	"36047"	"25-34 years"	"25-34"	"2015"	"2015"	41	480563	8.5
	"Kings County, NY"	"36047"	"25-34 years"	"25-34"	"2016"	"2016"	46	483657	9.5
	"Kings County, NY"	"36047"	"25-34 years"	"25-34"	"2017"	"2017"	49	489022	10.0
	"Kings County, NY"	"36047"	"35-44 years"	"35-44"	"2012"	"2012"	30	350427	8.6
	"Kings County, NY"	"36047"	"35-44 years"	"35-44"	"2013"	"2013"	31	357670	8.7
	"Kings County, NY"	"36047"	"35-44 years"	"35-44"	"2014"	"2014"	38	363558	10.5
	"Kings County, NY"	"36047"	"35-44 years"	"35-44"	"2015"	"2015"	42	367303	11.4
	"Kings County, NY"	"36047"	"35-44 years"	"35-44"	"2016"	"2016"	45	365608	12.3
	"Kings County, NY"	"36047"	"35-44 years"	"35-44"	"2017"	"2017"	50	367947	13.6
	"Kings County, NY"	"36047"	"45-54 years"	"45-54"	"2012"	"2012"	44	322573	13.6
	"Kings County, NY"	"36047"	"45-54 years"	"45-54"	"2013"	"2013"	44	322287	13.7
	"Kings County, NY"	"36047"	"45-54 years"	"45-54"	"2014"	"2014"	45	322286	14.0
	"Kings County, NY"	"36047"	"45-54 years"	"45-54"	"2015"	"2015"	53	321567	16.5
	"Kings County, NY"	"36047"	"45-54 years"	"45-54"	"2016"	"2016"	60	317717	18.9
	"Kings County, NY"	"36047"	"45-54 years"	"45-54"	"2017"	"2017"	55	314715	17.5
	"Kings County, NY"	"36047"	"55-64 years"	"55-64"	"2012"	"2012"	18	279658	Unreliable
	"Kings County, NY"	"36047"	"55-64 years"	"55-64"	"2013"	"2013"	32	283190	11.3
	"Kings County, NY"	"36047"	"55-64 years"	"55-64"	"2014"	"2014"	27	287635	9.4
	"Kings County, NY"	"36047"	"55-64 years"	"55-64"	"2015"	"2015"	37	290898	12.7
	"Kings County, NY"	"36047"	"55-64 years"	"55-64"	"2016"	"2016"	62	290792	21.3
	"Kings County, NY"	"36047"	"55-64 years"	"55-64"	"2017"	"2017"	50	292571	17.1
	"Kings County, NY"	"36047"	"65-74 years"	"65-74"	"2016"	"2016"	11	190340	Unreliable
	"Kings County, NY"	"36047"	"65-74 years"	"65-74"	"2017"	"2017"	14	201538	Unreliable
	"Monroe County, NY"	"36055"	"15-24 years"	"15-24"	"2013"	"2013"	13	111882	Unreliable
	"Monroe County, NY"	"36055"	"15-24 years"	"15-24"	"2015"	"2015"	11	107354	Unreliable
	"Monroe County, NY"	"36055"	"15-24 years"	"15-24"	"2016"	"2016"	10	105776	Unreliable
	"Monroe County, NY"	"36055"	"15-24 years"	"15-24"	"2017"	"2017"	10	103904	Unreliable
	"Monroe County, NY"	"36055"	"25-34 years"	"25-34"	"2012"	"2012"	14	96611	Unreliable
	"Monroe County, NY"	"36055"	"25-34 years"	"25-34"	"2013"	"2013"	13	100191	Unreliable
	"Monroe County, NY"	"36055"	"25-34 years"	"25-34"	"2014"	"2014"	22	102740	21.4
	"Monroe County, NY"	"36055"	"25-34 years"	"25-34"	"2015"	"2015"	15	104226	Unreliable
	"Monroe County, NY"	"36055"	"25-34 years"	"25-34"	"2016"	"2016"	31	104183	29.8
	"Monroe County, NY"	"36055"	"25-34 years"	"25-34"	"2017"	"2017"	20	105752	18.9
	"Monroe County, NY"	"36055"	"35-44 years"	"35-44"	"2012"	"2012"	14	88252	Unreliable
	"Monroe County, NY"	"36055"	"35-44 years"	"35-44"	"2014"	"2014"	17	85097	Unreliable
	"Monroe County, NY"	"36055"	"35-44 years"	"35-44"	"2015"	"2015"	15	84222	Unreliable
	"Monroe County, NY"	"36055"	"35-44 years"	"35-44"	"2016"	"2016"	18	83211	Unreliable
	"Monroe County, NY"	"36055"	"35-44 years"	"35-44"	"2017"	"2017"	18	83744	Unreliable
	"Monroe County, NY"	"36055"	"45-54 years"	"45-54"	"2013"	"2013"	21	107264	19.6
	"Monroe County, NY"	"36055"	"45-54 years"	"45-54"	"2014"	"2014"	20	105266	19.0
	"Monroe County, NY"	"36055"	"45-54 years"	"45-54"	"2015"	"2015"	12	103314	Unreliable
	"Monroe County, NY"	"36055"	"45-54 years"	"45-54"	"2016"	"2016"	14	100787	Unreliable
	"Monroe County, NY"	"36055"	"45-54 years"	"45-54"	"2017"	"2017"	19	97828	Unreliable
	"Monroe County, NY"	"36055"	"55-64 years"	"55-64"	"2012"	"2012"	10	95731	Unreliable
	"Monroe County, NY"	"36055"	"55-64 years"	"55-64"	"2013"	"2013"	11	97460	Unreliable
	"Monroe County, NY"	"36055"	"55-64 years"	"55-64"	"2014"	"2014"	16	98925	Unreliable
	"Monroe County, NY"	"36055"	"55-64 years"	"55-64"	"2015"	"2015"	16	100648	Unreliable
	"Monroe County, NY"	"36055"	"55-64 years"	"55-64"	"2016"	"2016"	14	101721	Unreliable
	"Monroe County, NY"	"36055"	"55-64 years"	"55-64"	"2017"	"2017"	23	102686	22.4
	"Nassau County, NY"	"36059"	"15-24 years"	"15-24"	"2012"	"2012"	21	177743	11.8
	"Nassau County, NY"	"36059"	"15-24 years"	"15-24"	"2013"	"2013"	24	178044	13.5
	"Nassau County, NY"	"36059"	"15-24 years"	"15-24"	"2014"	"2014"	15	179368	Unreliable
	"Nassau County, NY"	"36059"	"15-24 years"	"15-24"	"2015"	"2015"	22	179328	12.3
	"Nassau County, NY"	"36059"	"15-24 years"	"15-24"	"2016"	"2016"	15	178629	Unreliable
	"Nassau County, NY"	"36059"	"15-24 years"	"15-24"	"2017"	"2017"	12	177307	Unreliable
	"Nassau County, NY"	"36059"	"25-34 years"	"25-34"	"2012"	"2012"	30	147944	20.3
	"Nassau County, NY"	"36059"	"25-34 years"	"25-34"	"2013"	"2013"	36	150668	23.9
	"Nassau County, NY"	"36059"	"25-34 years"	"25-34"	"2014"	"2014"	50	153387	32.6
	"Nassau County, NY"	"36059"	"25-34 years"	"25-34"	"2015"	"2015"	46	154819	29.7
	"Nassau County, NY"	"36059"	"25-34 years"	"25-34"	"2016"	"2016"	49	155817	31.4
	"Nassau County, NY"	"36059"	"25-34 years"	"25-34"	"2017"	"2017"	39	159722	24.4
	"Nassau County, NY"	"36059"	"35-44 years"	"35-44"	"2012"	"2012"	25	170043	14.7
	"Nassau County, NY"	"36059"	"35-44 years"	"35-44"	"2013"	"2013"	20	167006	12.0
	"Nassau County, NY"	"36059"	"35-44 years"	"35-44"	"2014"	"2014"	22	165628	13.3
	"Nassau County, NY"	"36059"	"35-44 years"	"35-44"	"2015"	"2015"	34	164322	20.7
	"Nassau County, NY"	"36059"	"35-44 years"	"35-44"	"2016"	"2016"	28	162365	17.2
	"Nassau County, NY"	"36059"	"35-44 years"	"35-44"	"2017"	"2017"	34	163179	20.8
	"Nassau County, NY"	"36059"	"45-54 years"	"45-54"	"2012"	"2012"	28	214945	13.0
	"Nassau County, NY"	"36059"	"45-54 years"	"45-54"	"2013"	"2013"	26	210996	12.3
	"Nassau County, NY"	"36059"	"45-54 years"	"45-54"	"2014"	"2014"	28	208019	13.5
	"Nassau County, NY"	"36059"	"45-54 years"	"45-54"	"2015"	"2015"	26	204304	12.7
	"Nassau County, NY"	"36059"	"45-54 years"	"45-54"	"2016"	"2016"	30	199944	15.0
	"Nassau County, NY"	"36059"	"45-54 years"	"45-54"	"2017"	"2017"	31	196018	15.8
	"Nassau County, NY"	"36059"	"55-64 years"	"55-64"	"2012"	"2012"	15	181051	Unreliable
	"Nassau County, NY"	"36059"	"55-64 years"	"55-64"	"2013"	"2013"	12	183539	Unreliable
	"Nassau County, NY"	"36059"	"55-64 years"	"55-64"	"2014"	"2014"	15	186507	Unreliable
	"Nassau County, NY"	"36059"	"55-64 years"	"55-64"	"2015"	"2015"	32	190098	16.8
	"Nassau County, NY"	"36059"	"55-64 years"	"55-64"	"2016"	"2016"	19	192338	Unreliable
	"Nassau County, NY"	"36059"	"55-64 years"	"55-64"	"2017"	"2017"	22	194744	11.3
	"New York County, NY"	"36061"	"15-24 years"	"15-24"	"2014"	"2014"	13	191244	Unreliable
	"New York County, NY"	"36061"	"15-24 years"	"15-24"	"2015"	"2015"	10	188345	Unreliable
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2012"	"2012"	18	364407	Unreliable
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2013"	"2013"	20	370393	5.4
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2014"	"2014"	23	372235	6.2
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2015"	"2015"	18	374498	Unreliable
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2016"	"2016"	29	372901	7.8
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2017"	"2017"	19	375114	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2012"	"2012"	29	237325	12.2
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2013"	"2013"	10	239169	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2014"	"2014"	18	239768	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2015"	"2015"	27	240380	11.2
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2016"	"2016"	27	238869	11.3
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2017"	"2017"	31	238530	13.0
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2012"	"2012"	35	203639	17.2
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2013"	"2013"	24	205257	11.7
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2014"	"2014"	21	207194	10.1
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2015"	"2015"	30	208362	14.4
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2016"	"2016"	54	207157	26.1
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2017"	"2017"	45	206268	21.8
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2012"	"2012"	22	183140	12.0
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2013"	"2013"	29	184005	15.8
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2014"	"2014"	24	184982	13.0
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2015"	"2015"	20	186507	10.7
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2016"	"2016"	37	186573	19.8
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2017"	"2017"	44	187158	23.5
	"New York County, NY"	"36061"	"65-74 years"	"65-74"	"2013"	"2013"	10	126967	Unreliable
	"New York County, NY"	"36061"	"65-74 years"	"65-74"	"2016"	"2016"	10	136804	Unreliable
	"New York County, NY"	"36061"	"65-74 years"	"65-74"	"2017"	"2017"	12	146441	Unreliable
	"Niagara County, NY"	"36063"	"25-34 years"	"25-34"	"2015"	"2015"	13	25666	Unreliable
	"Niagara County, NY"	"36063"	"25-34 years"	"25-34"	"2016"	"2016"	11	25940	Unreliable
	"Oneida County, NY"	"36065"	"25-34 years"	"25-34"	"2016"	"2016"	17	28575	Unreliable
	"Oneida County, NY"	"36065"	"35-44 years"	"35-44"	"2014"	"2014"	12	26148	Unreliable
	"Oneida County, NY"	"36065"	"45-54 years"	"45-54"	"2016"	"2016"	12	31691	Unreliable
	"Oneida County, NY"	"36065"	"45-54 years"	"45-54"	"2017"	"2017"	11	30921	Unreliable
	"Onondaga County, NY"	"36067"	"25-34 years"	"25-34"	"2012"	"2012"	13	58599	Unreliable
	"Onondaga County, NY"	"36067"	"25-34 years"	"25-34"	"2013"	"2013"	11	60402	Unreliable
	"Onondaga County, NY"	"36067"	"25-34 years"	"25-34"	"2014"	"2014"	12	61260	Unreliable
	"Onondaga County, NY"	"36067"	"25-34 years"	"25-34"	"2015"	"2015"	19	61649	Unreliable
	"Onondaga County, NY"	"36067"	"25-34 years"	"25-34"	"2016"	"2016"	29	61504	47.2
	"Onondaga County, NY"	"36067"	"25-34 years"	"25-34"	"2017"	"2017"	20	62187	32.2
	"Onondaga County, NY"	"36067"	"35-44 years"	"35-44"	"2013"	"2013"	12	53774	Unreliable
	"Onondaga County, NY"	"36067"	"35-44 years"	"35-44"	"2015"	"2015"	12	52165	Unreliable
	"Onondaga County, NY"	"36067"	"35-44 years"	"35-44"	"2016"	"2016"	18	51526	Unreliable
	"Onondaga County, NY"	"36067"	"35-44 years"	"35-44"	"2017"	"2017"	14	51416	Unreliable
	"Onondaga County, NY"	"36067"	"45-54 years"	"45-54"	"2014"	"2014"	15	66946	Unreliable
	"Onondaga County, NY"	"36067"	"45-54 years"	"45-54"	"2015"	"2015"	11	65631	Unreliable
	"Onondaga County, NY"	"36067"	"45-54 years"	"45-54"	"2016"	"2016"	32	63873	50.1
	"Onondaga County, NY"	"36067"	"45-54 years"	"45-54"	"2017"	"2017"	12	61512	Unreliable
	"Onondaga County, NY"	"36067"	"55-64 years"	"55-64"	"2015"	"2015"	10	63839	Unreliable
	"Orange County, NY"	"36071"	"25-34 years"	"25-34"	"2013"	"2013"	12	41407	Unreliable
	"Orange County, NY"	"36071"	"25-34 years"	"25-34"	"2014"	"2014"	20	41625	48.0
	"Orange County, NY"	"36071"	"25-34 years"	"25-34"	"2015"	"2015"	19	42243	Unreliable
	"Orange County, NY"	"36071"	"25-34 years"	"25-34"	"2016"	"2016"	18	43224	Unreliable
	"Orange County, NY"	"36071"	"25-34 years"	"25-34"	"2017"	"2017"	16	44754	Unreliable
	"Orange County, NY"	"36071"	"35-44 years"	"35-44"	"2014"	"2014"	10	46544	Unreliable
	"Orange County, NY"	"36071"	"35-44 years"	"35-44"	"2015"	"2015"	17	45900	Unreliable
	"Orange County, NY"	"36071"	"35-44 years"	"35-44"	"2016"	"2016"	18	45148	Unreliable
	"Orange County, NY"	"36071"	"35-44 years"	"35-44"	"2017"	"2017"	14	44916	Unreliable
	"Orange County, NY"	"36071"	"45-54 years"	"45-54"	"2012"	"2012"	10	57810	Unreliable
	"Orange County, NY"	"36071"	"45-54 years"	"45-54"	"2014"	"2014"	12	56310	Unreliable
	"Orange County, NY"	"36071"	"45-54 years"	"45-54"	"2015"	"2015"	12	55896	Unreliable
	"Orange County, NY"	"36071"	"45-54 years"	"45-54"	"2017"	"2017"	11	54217	Unreliable
	"Orange County, NY"	"36071"	"55-64 years"	"55-64"	"2016"	"2016"	12	47457	Unreliable
	"Orange County, NY"	"36071"	"55-64 years"	"55-64"	"2017"	"2017"	10	48323	Unreliable
	"Putnam County, NY"	"36079"	"25-34 years"	"25-34"	"2016"	"2016"	10	10333	Unreliable
	"Queens County, NY"	"36081"	"15-24 years"	"15-24"	"2014"	"2014"	11	283171	Unreliable
	"Queens County, NY"	"36081"	"15-24 years"	"15-24"	"2015"	"2015"	11	277250	Unreliable
	"Queens County, NY"	"36081"	"15-24 years"	"15-24"	"2016"	"2016"	16	270522	Unreliable
	"Queens County, NY"	"36081"	"15-24 years"	"15-24"	"2017"	"2017"	13	264359	Unreliable
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2012"	"2012"	30	370015	8.1
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2013"	"2013"	36	373837	9.6
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2014"	"2014"	28	379217	7.4
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2015"	"2015"	23	382303	6.0
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2016"	"2016"	41	381436	10.7
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2017"	"2017"	50	386518	12.9
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2012"	"2012"	14	327382	Unreliable
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2013"	"2013"	22	329822	6.7
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2014"	"2014"	22	331749	6.6
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2015"	"2015"	24	331948	7.2
