"Notes"	"Census Division"	"Census Division Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2009"	"2009"	"55-64 years"	"55-64"	54	847652	6.4
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2009"	"2009"	"65-74 years"	"65-74"	10	514190	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2009"	"2009"	"75-84 years"	"75-84"	Suppressed	308283	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2009"	"2009"	"85+ years"	"85+"	Suppressed	111644	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2009"	"2009"			490	8231713	6.0
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"< 1 year"	"1"	Suppressed	125972	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"1-4 years"	"1-4"	Suppressed	513374	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"5-14 years"	"5-14"	Suppressed	1267361	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"15-24 years"	"15-24"	59	1275589	4.6
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"25-34 years"	"25-34"	102	1161958	8.8
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"35-44 years"	"35-44"	120	1063419	11.3
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"45-54 years"	"45-54"	117	1101817	10.6
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"55-64 years"	"55-64"	64	875075	7.3
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"65-74 years"	"65-74"	Suppressed	524051	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"75-84 years"	"75-84"	Suppressed	311437	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"85+ years"	"85+"	Suppressed	114416	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2010"	"2010"			478	8334469	5.7
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"< 1 year"	"1"	Suppressed	132509	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"1-4 years"	"1-4"	Suppressed	515003	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"5-14 years"	"5-14"	Suppressed	1279294	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"15-24 years"	"15-24"	53	1294388	4.1
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"25-34 years"	"25-34"	77	1185922	6.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"35-44 years"	"35-44"	88	1067091	8.2
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"45-54 years"	"45-54"	125	1096010	11.4
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"55-64 years"	"55-64"	52	914682	5.7
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"65-74 years"	"65-74"	12	541130	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"75-84 years"	"75-84"	Suppressed	316067	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"85+ years"	"85+"	Suppressed	120652	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2011"	"2011"			410	8462748	4.8
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"< 1 year"	"1"	Suppressed	130006	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"1-4 years"	"1-4"	Suppressed	514525	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"5-14 years"	"5-14"	Suppressed	1283456	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"15-24 years"	"15-24"	53	1303598	4.1
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"25-34 years"	"25-34"	108	1200310	9.0
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"35-44 years"	"35-44"	91	1073465	8.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"45-54 years"	"45-54"	103	1082119	9.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"55-64 years"	"55-64"	70	927555	7.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"65-74 years"	"65-74"	Suppressed	573370	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"75-84 years"	"75-84"	Suppressed	318394	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"85+ years"	"85+"	Suppressed	124743	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2012"	"2012"			436	8531541	5.1
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"< 1 year"	"1"	Suppressed	129565	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"1-4 years"	"1-4"	Suppressed	515943	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"5-14 years"	"5-14"	Suppressed	1286927	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"15-24 years"	"15-24"	50	1311317	3.8
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"25-34 years"	"25-34"	100	1210669	8.3
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"35-44 years"	"35-44"	96	1079047	8.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"45-54 years"	"45-54"	117	1069080	10.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"55-64 years"	"55-64"	95	941909	10.1
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"65-74 years"	"65-74"	12	599714	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"75-84 years"	"75-84"	Suppressed	324075	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"85+ years"	"85+"	Suppressed	128568	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2013"	"2013"			477	8596814	5.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"< 1 year"	"1"	Suppressed	129882	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"1-4 years"	"1-4"	Suppressed	519748	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"5-14 years"	"5-14"	Suppressed	1284050	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"15-24 years"	"15-24"	42	1315267	3.2
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"25-34 years"	"25-34"	84	1223961	6.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"35-44 years"	"35-44"	108	1086278	9.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"45-54 years"	"45-54"	120	1062872	11.3
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"55-64 years"	"55-64"	99	959776	10.3
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"65-74 years"	"65-74"	19	626634	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"75-84 years"	"75-84"	Suppressed	330417	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"85+ years"	"85+"	Suppressed	132701	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2014"	"2014"			482	8671586	5.6
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"< 1 year"	"1"	Suppressed	131808	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"1-4 years"	"1-4"	Suppressed	524140	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"5-14 years"	"5-14"	Suppressed	1280678	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"15-24 years"	"15-24"	42	1318594	3.2
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"25-34 years"	"25-34"	108	1235783	8.7
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"35-44 years"	"35-44"	101	1095865	9.2
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"45-54 years"	"45-54"	115	1058218	10.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"55-64 years"	"55-64"	82	978907	8.4
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"65-74 years"	"65-74"	19	651880	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"75-84 years"	"75-84"	Suppressed	336887	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"85+ years"	"85+"	Suppressed	136739	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2015"	"2015"			473	8749499	5.4
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"< 1 year"	"1"	Suppressed	130832	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"1-4 years"	"1-4"	Suppressed	523383	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"5-14 years"	"5-14"	Suppressed	1282863	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"15-24 years"	"15-24"	59	1313870	4.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"25-34 years"	"25-34"	119	1250901	9.5
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"35-44 years"	"35-44"	121	1100098	11.0
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"45-54 years"	"45-54"	105	1051320	10.0
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"55-64 years"	"55-64"	75	989261	7.6
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"65-74 years"	"65-74"	30	676048	4.4
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"75-84 years"	"75-84"	Suppressed	344252	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"85+ years"	"85+"	Suppressed	140186	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2016"	"2016"			517	8803014	5.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"< 1 year"	"1"	Suppressed	129152	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"1-4 years"	"1-4"	Suppressed	523413	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"5-14 years"	"5-14"	Suppressed	1285549	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"15-24 years"	"15-24"	51	1309731	3.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"25-34 years"	"25-34"	143	1260591	11.3
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"35-44 years"	"35-44"	122	1113431	11.0
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"45-54 years"	"45-54"	127	1046273	12.1
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"55-64 years"	"55-64"	99	1001827	9.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"65-74 years"	"65-74"	20	694642	2.9
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"75-84 years"	"75-84"	Suppressed	349992	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"85+ years"	"85+"	Suppressed	142640	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"	"2017"	"2017"			568	8857241	6.4
"Total"	"Division 7: West South Central"	"CENS-D7"	"Medium Metro"	"3"					5221	93340283	5.6
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"< 1 year"	"1"	Suppressed	44108	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"1-4 years"	"1-4"	Suppressed	163298	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"5-14 years"	"5-14"	Suppressed	399637	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"15-24 years"	"15-24"	13	487588	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"25-34 years"	"25-34"	24	383619	6.3
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"35-44 years"	"35-44"	28	375006	7.5
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"45-54 years"	"45-54"	34	408249	8.3
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"55-64 years"	"55-64"	11	310290	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"65-74 years"	"65-74"	Suppressed	199776	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"75-84 years"	"75-84"	Suppressed	127260	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"85+ years"	"85+"	Suppressed	44677	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2007"	"2007"			110	2943508	3.7
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"< 1 year"	"1"	Suppressed	44629	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"1-4 years"	"1-4"	Suppressed	166622	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"5-14 years"	"5-14"	Suppressed	400965	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"15-24 years"	"15-24"	15	487557	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"25-34 years"	"25-34"	26	391272	6.6
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"35-44 years"	"35-44"	34	368401	9.2
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"45-54 years"	"45-54"	34	412472	8.2
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"55-64 years"	"55-64"	Suppressed	320147	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"65-74 years"	"65-74"	Suppressed	205192	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"75-84 years"	"75-84"	Suppressed	128252	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"85+ years"	"85+"	Suppressed	45782	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2008"	"2008"			120	2971291	4.0
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"< 1 year"	"1"	Suppressed	43435	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"1-4 years"	"1-4"	Suppressed	170602	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"5-14 years"	"5-14"	Suppressed	406549	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"15-24 years"	"15-24"	20	489914	4.1
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"25-34 years"	"25-34"	32	401372	8.0
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"35-44 years"	"35-44"	28	364562	7.7
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"45-54 years"	"45-54"	33	415128	7.9
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"55-64 years"	"55-64"	10	330912	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"65-74 years"	"65-74"	Suppressed	210041	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"75-84 years"	"75-84"	Suppressed	128702	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"85+ years"	"85+"	Suppressed	47030	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2009"	"2009"			126	3008247	4.2
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"< 1 year"	"1"	Suppressed	42362	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"1-4 years"	"1-4"	Suppressed	171118	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"5-14 years"	"5-14"	Suppressed	410862	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"15-24 years"	"15-24"	17	489347	Unreliable
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"25-34 years"	"25-34"	25	408309	6.1
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"35-44 years"	"35-44"	29	362514	8.0
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"45-54 years"	"45-54"	37	415006	8.9
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"55-64 years"	"55-64"	22	340099	6.5
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"65-74 years"	"65-74"	Suppressed	213162	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"75-84 years"	"75-84"	Suppressed	130166	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"85+ years"	"85+"	Suppressed	47902	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2010"	"2010"			135	3030847	4.5
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"< 1 year"	"1"	Suppressed	43618	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"1-4 years"	"1-4"	Suppressed	172373	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"5-14 years"	"5-14"	Suppressed	413430	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"15-24 years"	"15-24"	26	490028	5.3
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"25-34 years"	"25-34"	24	417128	5.8
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"35-44 years"	"35-44"	20	358856	5.6
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"45-54 years"	"45-54"	27	409238	6.6
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"55-64 years"	"55-64"	Suppressed	354242	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"65-74 years"	"65-74"	Suppressed	217869	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"75-84 years"	"75-84"	Suppressed	131448	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"85+ years"	"85+"	Suppressed	49671	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2011"	"2011"			112	3057901	3.7
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2012"	"2012"	"< 1 year"	"1"	Suppressed	42586	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2012"	"2012"	"1-4 years"	"1-4"	Suppressed	171839	Suppressed
	"Division 7: West South Central"	"CENS-D7"	"Small Metro"	"4"	"2012"	"2012"	"5-14 years"	"5-14"	Suppressed	418810	Suppressed
